# t	m[free_layer]_x	m[free_layer]_y	m[free_layer]_z	m[fixed_layer]_x	m[fixed_layer]_y	m[fixed_layer]_z
3.64143586777355e-09	-0.42551871176376	0.0624457040148584	0.866585590026386	0.00643890175695943	-0.00182561674662574	0.99976176097555
3.64224080209303e-09	-0.426554925267827	0.056094032721957	0.866516814989413	0.00646754799754917	-0.00172953161752367	0.999761774959389
3.64253008469575e-09	-0.426904118710828	0.0538065923454465	0.866492119751098	0.00647749233893219	-0.00169488113141613	0.999761780340872
3.64309518231978e-09	-0.427551026913538	0.0493304236113667	0.866443913837534	0.00649638698495748	-0.00162700355939096	0.999761791170476
3.6440394748024e-09	-0.428527574840892	0.0418293627071709	0.866363461942746	0.00652638280504685	-0.0015130454055218	0.999761810310102
3.64498145249869e-09	-0.429369711177426	0.0343266569115272	0.866283327806589	0.00655430094293091	-0.00139880587871202	0.999761831110709
3.64541203415557e-09	-0.429711042606607	0.0308894049094167	0.866246739249853	0.00656640202041102	-0.00134638287209743	0.999761841119371
3.64622019065698e-09	-0.430277459351519	0.024426364457235	0.866178136290674	0.00658799035966395	-0.00124766939744355	0.999761860117032
3.6469323158613e-09	-0.430695258572195	0.0187228942829326	0.866117761903432	0.00660578165293777	-0.00116040967453454	0.99976187520692
3.64723537417592e-09	-0.430850132500649	0.0162925592220673	0.866092090047199	0.00661300579891463	-0.00112318398559758	0.999761881482626
3.64748403791251e-09	-0.430966984445162	0.0142970447194487	0.866071035550751	0.00661877845686367	-0.00109259933762502	0.999761886566798
3.64820810251582e-09	-0.431254747079898	0.00847932839531871	0.866009778054996	0.00663479240365394	-0.00100333471540066	0.999761901036576
3.64894130494444e-09	-0.431465289979788	0.0025839085444371	0.865947827470058	0.00664977187718232	-0.000912708118851981	0.99976191450587
3.64939843105416e-09	-0.431555664070842	-0.00109536987250905	0.865909243034133	0.00665848836327965	-0.000856067366116807	0.999761922456971
3.65019955293769e-09	-0.431638328877423	-0.00755039954994756	0.865841696299892	0.00667261150878928	-0.000756545006163097	0.99976193558394
3.65038596845612e-09	-0.431643736171881	-0.00905372359292869	0.865825992010142	0.00667568735808462	-0.000733339649730709	0.999761938491031
3.65108880544426e-09	-0.431616341482522	-0.0147201079051661	0.865766828939036	0.00668653993243329	-0.000645771786865087	0.999761953184165
3.65175181113162e-09	-0.431522014847015	-0.0200684015722819	0.865711085062869	0.00669572559352935	-0.000562980364415145	0.999761968665947
3.65195696164068e-09	-0.43147936892237	-0.0217239677034431	0.86569384954277	0.00669836135461385	-0.000537324976198222	0.99976197372262
3.65226665358822e-09	-0.431402942516171	-0.0242237843334607	0.865667842737378	0.00670215538249559	-0.000498562299639524	0.999761981594441
3.65264872725883e-09	-0.431288680501735	-0.0273088574438022	0.86563577690924	0.00670652969232077	-0.000450684064047583	0.999761991701162
3.65313142180469e-09	-0.431112334957153	-0.0312040193450634	0.865595304829073	0.0067115563933067	-0.000390173651862816	0.999762002915703
3.65386129218194e-09	-0.430778491575929	-0.0370943390796706	0.865534178316561	0.00671811994352817	-0.000298536165378243	0.999762019658352
3.65479866423728e-09	-0.430231089763529	-0.0446603388076001	0.865455797519141	0.00672471836818555	-0.000180595082718859	0.999762040841322
3.65553002926907e-09	-0.429710801444962	-0.0505587121129008	0.865394754993026	0.00672842580663194	-8.84774476125286e-05	0.999762050179082
3.65608149106732e-09	-0.429264559768409	-0.055004244469351	0.865348790681579	0.00673038775385952	-1.894804856025e-05	0.999762054108559
3.6564479351727e-09	-0.4289424038868	-0.057957512605102	0.865318277020889	0.00673129543831197	2.72904640141943e-05	0.999762055428345
3.65733136031079e-09	-0.428081593164808	-0.0650726085776228	0.865244806648743	0.00673217811356164	0.000138855372288501	0.999762056872378
3.65811415785364e-09	-0.427219376498278	-0.0713668345236895	0.865179803351169	0.00673140516884096	0.00023775980734988	0.999762061874815
3.65871505263805e-09	-0.426494135309267	-0.0761937093467823	0.865129971964309	0.00672982552560561	0.000313735763819207	0.999762065842589
3.65892846862506e-09	-0.426223308091628	-0.0779070514236237	0.865112287619645	0.0067290583389881	0.000340731045554089	0.999762067278522
3.65972102853758e-09	-0.425156768342998	-0.0842618287946623	0.865046688816838	0.00672525871455413	0.000440978395492635	0.999762069987757
3.66028220381355e-09	-0.424343695719412	-0.0887532615185927	0.86500031446515	0.00672166209325486	0.000511947440141975	0.999762069064824
3.66080776010476e-09	-0.423538695172533	-0.0929546157327254	0.864956935083356	0.00671761387527477	0.000578420932610265	0.999762066916607
3.66105043676591e-09	-0.423152773669888	-0.0948929680086382	0.864936921375613	0.00671552267418654	0.000609118138729095	0.999762065505583
3.66120914025564e-09	-0.422895536611544	-0.0961600367018654	0.864923838734855	0.00671407926057684	0.000629194224359171	0.999762064439633
3.66214825004443e-09	-0.42129538374746	-0.103642143919729	0.864846500182387	0.00670429263807709	0.00074792136027501	0.999762068659253
3.66279649269298e-09	-0.420112866071106	-0.108792801589502	0.864793195633772	0.00669629845790842	0.000829825371602165	0.999762079057027
3.66352190973956e-09	-0.418713935345985	-0.114544384218325	0.864733626076096	0.00668615661285447	0.00092144911609513	0.999762095355685
3.66400475382459e-09	-0.417738705165583	-0.118363300723509	0.864694035822564	0.00667870575513598	0.000982374479687732	0.999762105360759
3.66487029138048e-09	-0.415902424995677	-0.125189095210053	0.864623193053014	0.00666394835804437	0.00109144589140841	0.999762119752979
3.66522325584913e-09	-0.415121061599439	-0.127966055244333	0.864594345699248	0.00665741404090263	0.00113588700172814	0.999762125544879
3.66614739299008e-09	-0.41298629642119	-0.13521685003202	0.864518933235802	0.00663888953363732	0.00125211082763917	0.999762141206775
3.66656680234067e-09	-0.411975376441593	-0.138495458769455	0.86448476410913	0.00662980689199471	0.00130475399023275	0.99976214956411
3.66754283285975e-09	-0.409520495602117	-0.146099923839516	0.864405381775706	0.00660703644022945	0.00142707204388887	0.999762170531437
3.66822390932929e-09	-0.407722822562936	-0.151384653637314	0.864350101753581	0.00658979427189571	0.00151225694669511	0.999762186440429
3.66844476970639e-09	-0.407125228404694	-0.153093048158693	0.864332199314977	0.0065839662412208	0.00153982620400127	0.999762191869766
3.6688868517963e-09	-0.405907231493652	-0.15650623410119	0.864296396489474	0.00657195037735901	0.00159495341672746	0.999762203091803
3.66935557539412e-09	-0.404584032946001	-0.160115791328243	0.864258481706208	0.00655870016549808	0.00165332063422452	0.999762215506501
3.67016774779144e-09	-0.402213792731266	-0.166347475908785	0.864192896794494	0.00653449777760293	0.00175425516097855	0.999762238276187
3.67109134720774e-09	-0.399400636202786	-0.1733920884529	0.864118471179485	0.00650508563572181	0.00186861056646278	0.999762260685028
3.67158729034612e-09	-0.397838307644547	-0.177156587148087	0.864078576557658	0.00648846173654994	0.00192983208174009	0.999762271363539
3.67250506907649e-09	-0.394851450154641	-0.184090602746216	0.864004879107893	0.00645616303643282	0.00204280760899179	0.999762289505932
3.67331374541743e-09	-0.392118510217751	-0.190158566566635	0.863940115271945	0.00642607044361077	0.0021419009142968	0.999762303016373
3.67371350363872e-09	-0.390732329287705	-0.193144462520697	0.863908156450026	0.00641062743634022	0.00219074151175242	0.999762308916925
3.67387456297141e-09	-0.39016726065993	-0.194344921480527	0.863895290881277	0.0064042994494391	0.00221039240333023	0.999762311152052
3.67472254491864e-09	-0.38712975376759	-0.200641365295245	0.863827651631213	0.00636997709589811	0.00231360304026225	0.999762321573386
3.67544639010053e-09	-0.384456130650852	-0.205977779182887	0.863770046306605	0.00633935603506798	0.00240128694466567	0.999762327548936
